id_depto,depto,prov_id,prov,año,evento,edad_id,edad_desc,semanas,cantidad
999,desconocido,99,desconocida,2024,Dengue,5,De 5 a 9 años,14,20
763,San Nicolás,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,12,3
015,Concordia,30,Entre Ríos,2024,Dengue,5,De 5 a 9 años,13,10
441,La Plata,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,8,28
070,Monteros,90,Tucumán,2024,Dengue,9,De 25 a 34 años,7,5
091,San Cristóbal,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,14,41
042,Eldorado,54,Misiones,2024,Dengue,4,De 2 a 4 años,12,6
126,San Alberto,14,Córdoba,2024,Dengue,6,De 10 a 14 años,16,7
043,Fray Justo Santa María de Oro,22,Chaco,2024,Dengue,9,De 25 a 34 años,4,6
371,General San Martín,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,8,34
084,Capital,90,Tucumán,2024,Dengue,10,De 35 a 44 años,8,52
077,Nogoyá,30,Entre Ríos,2024,Dengue,10,De 35 a 44 años,9,2
175,Colón,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,11,7
028,Constitución,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,14,3
161,Robles,86,Santiago del Estero,2024,Dengue,10,De 35 a 44 años,9,15
021,Dr. Manuel Belgrano,38,Jujuy,2024,Dengue,7,De 15 a 19 años,11,19
042,Capayán,10,Catamarca,2024,Dengue,11,De 45 a 65 años,10,7
049,Capital,86,Santiago del Estero,2024,Dengue,9,De 25 a 34 años,1,2
539,Merlo,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,7,9
049,Pilcomayo,34,Formosa,2024,Dengue,8,De 20 a 24 años,11,3
007,Bermejo,34,Formosa,2024,Dengue,8,De 20 a 24 años,6,2
049,Las Heras,50,Mendoza,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),12,1
077,9 de Julio,82,Santa Fe,2024,Dengue,4,De 2 a 4 años,8,2
021,Candelaria,54,Misiones,2024,Dengue,5,De 5 a 9 años,10,1
063,Iguazú,54,Misiones,2024,Dengue,12,Mayores de 65 años,3,1
441,La Plata,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,7,5
999,desconocido,50,Mendoza,2024,Dengue,11,De 45 a 65 años,14,1
028,Avellaneda,86,Santiago del Estero,2024,Dengue,9,De 25 a 34 años,14,2
329,General Las Heras,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,13,1
721,Salliqueló,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,6,1
070,Santa Bárbara,38,Jujuy,2024,Dengue,11,De 45 a 65 años,15,4
084,Paraná,30,Entre Ríos,2024,Dengue,10,De 35 a 44 años,12,93
112,San Justo,82,Santa Fe,2024,Dengue,7,De 15 a 19 años,12,8
035,Avellaneda,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,14,22
274,Florencio Varela,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,10,56
441,La Plata,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,14,22
119,Río Segundo,14,Córdoba,2024,Dengue,4,De 2 a 4 años,11,12
413,Junín,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,11,4
063,La Capital,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,16,110
012,COMUNA 12,02,CABA,2024,Dengue,8,De 20 a 24 años,11,5
084,Rosario,82,Santa Fe,2024,Dengue,4,De 2 a 4 años,9,81
999,desconocido,90,Tucumán,2024,Dengue,5,De 5 a 9 años,11,5
011,COMUNA 11,02,CABA,2024,Dengue,9,De 25 a 34 años,1,1
126,1º de Mayo,22,Chaco,2024,Dengue,6,De 10 a 14 años,5,2
042,Juan Bautista Alberdi,90,Tucumán,2024,Dengue,7,De 15 a 19 años,10,20
014,Capital,14,Córdoba,2024,Dengue,8,De 20 a 24 años,3,7
113,Villaguay,30,Entre Ríos,2024,Dengue,9,De 25 a 34 años,8,18
270,Ezeiza,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,7,5
028,Famaillá,90,Tucumán,2024,Dengue,5,De 5 a 9 años,11,5
568,Morón,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,15,12
119,Presidencia de la Plaza,22,Chaco,2024,Dengue,5,De 5 a 9 años,16,4
007,Biedma,26,Chubut,2024,Dengue,11,De 45 a 65 años,8,1
609,Pehuajó,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,13,2
609,Pehuajó,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,13,1
035,Concepción,54,Misiones,2024,Dengue,12,Mayores de 65 años,7,1
999,desconocido,99,desconocida,2024,Dengue,5,De 5 a 9 años,2,1
063,San Pedro,38,Jujuy,2024,Dengue,8,De 20 a 24 años,17,1
119,Yerba Buena,90,Tucumán,2024,Dengue,12,Mayores de 65 años,2,2
035,Banda,86,Santiago del Estero,2024,Dengue,12,Mayores de 65 años,15,1
021,Güer Aike,78,Santa Cruz,2024,Dengue,10,De 35 a 44 años,4,1
021,Escalante,26,Chubut,2024,Dengue,11,De 45 a 65 años,8,1
826,Trenque Lauquen,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,15,1
497,Luján,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,15,1
175,Colón,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,13,3
098,Río Cuarto,14,Córdoba,2024,Dengue,12,Mayores de 65 años,13,4
007,Almirante Brown,22,Chaco,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),8,1
203,Coronel Suárez,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,9,1
140,San Luis del Palmar,18,Corrientes,2024,Dengue,11,De 45 a 65 años,5,1
035,General Pedernera,74,San Luis,2024,Dengue,10,De 35 a 44 años,5,1
410,Ituzaingó,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,7,3
070,Santa Bárbara,38,Jujuy,2024,Dengue,7,De 15 a 19 años,14,1
070,Las Colonias,82,Santa Fe,2024,Dengue,4,De 2 a 4 años,15,2
077,9 de Julio,82,Santa Fe,2024,Dengue,5,De 5 a 9 años,16,4
035,Curuzú Cuatiá,18,Corrientes,2024,Dengue,7,De 15 a 19 años,5,1
266,Exaltación de la Cruz,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,16,1
112,O'Higgins,22,Chaco,2024,Dengue,5,De 5 a 9 años,6,1
210,Chacabuco,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,13,1
084,Rivadavia,70,San Juan,2024,Dengue,11,De 45 a 65 años,14,3
014,El Carmen,38,Jujuy,2024,Dengue,7,De 15 a 19 años,6,2
274,Florencio Varela,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,3,8
133,Vera,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,9,4
021,Coronel Pringles,74,San Luis,2024,Dengue,11,De 45 a 65 años,8,1
420,La Costa,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,14,2
168,Santo Tomé,18,Corrientes,2024,Dengue,11,De 45 a 65 años,3,2
021,Castro Barros,46,La Rioja,2024,Dengue,12,Mayores de 65 años,13,2
013,COMUNA 13,02,CABA,2024,Dengue,8,De 20 a 24 años,12,6
028,Capital,54,Misiones,2024,Dengue,1,Neonato (hasta 28 dÍas),3,2
042,Capayán,10,Catamarca,2024,Dengue,7,De 15 a 19 años,12,5
515,Malvinas Argentinas,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,14,3
469,Lincoln,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,10,1
112,Zapala,58,Neuquén,2024,Dengue,11,De 45 a 65 años,14,1
999,desconocido,02,CABA,2024,Dengue,6,De 10 a 14 años,10,2
070,Las Colonias,82,Santa Fe,2024,Dengue,10,De 35 a 44 años,4,4
119,Tunuyán,50,Mendoza,2024,Dengue,11,De 45 a 65 años,14,1
119,Brandsen,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,15,1
168,25 de Mayo,22,Chaco,2024,Dengue,7,De 15 a 19 años,4,1
014,Caseros,82,Santa Fe,2024,Dengue,10,De 35 a 44 años,6,1
133,Realicó,42,La Pampa,2024,Dengue,8,De 20 a 24 años,12,2
013,COMUNA 13,02,CABA,2024,Dengue,11,De 45 a 65 años,12,24
105,Victoria,30,Entre Ríos,2024,Dengue,5,De 5 a 9 años,11,4
049,Capital,86,Santiago del Estero,2024,Dengue,10,De 35 a 44 años,14,274
133,San Javier,14,Córdoba,2024,Dengue,7,De 15 a 19 años,14,52
021,Godoy Cruz,50,Mendoza,2024,Dengue,6,De 10 a 14 años,11,2
133,San Javier,14,Córdoba,2024,Dengue,6,De 10 a 14 años,12,30
056,Pirané,34,Formosa,2024,Dengue,6,De 10 a 14 años,1,8
854,25 de Mayo,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,10,1
434,Lanús,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,13,46
001,COMUNA 1,02,CABA,2024,Dengue,11,De 45 a 65 años,13,278
560,Moreno,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,10,85
049,Capital,10,Catamarca,2024,Dengue,9,De 25 a 34 años,8,200
999,desconocido,99,desconocida,2024,Dengue,10,De 35 a 44 años,6,1
028,Guaymallén,50,Mendoza,2024,Dengue,5,De 5 a 9 años,8,1
408,Hurlingham,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,2,1
070,La Paz,10,Catamarca,2024,Dengue,4,De 2 a 4 años,13,1
427,La Matanza,06,Buenos Aires,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),17,2
035,Confluencia,58,Neuquén,2024,Dengue,9,De 25 a 34 años,12,3
063,Iguazú,54,Misiones,2024,Dengue,8,De 20 a 24 años,8,4
133,Vera,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,4,1
056,Iriondo,82,Santa Fe,2024,Dengue,12,Mayores de 65 años,8,1
063,Lules,90,Tucumán,2024,Dengue,4,De 2 a 4 años,11,9
161,Robles,86,Santiago del Estero,2024,Dengue,7,De 15 a 19 años,6,5
035,Graneros,90,Tucumán,2024,Dengue,11,De 45 a 65 años,16,7
042,Feliciano,30,Entre Ríos,2024,Dengue,8,De 20 a 24 años,10,5
525,Marcos Paz,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,14,4
515,Malvinas Argentinas,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,12,15
091,Oberá,54,Misiones,2024,Dengue,7,De 15 a 19 años,4,16
140,San Fernando,22,Chaco,2024,Dengue,8,De 20 a 24 años,15,10
014,Formosa,34,Formosa,2024,Dengue,11,De 45 a 65 años,3,175
014,Capital,14,Córdoba,2024,Dengue,7,De 15 a 19 años,15,398
999,desconocido,99,desconocida,2024,Dengue,11,De 45 a 65 años,10,37
274,Florencio Varela,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,6,17
077,Río Chico,90,Tucumán,2024,Dengue,11,De 45 a 65 años,9,31
063,Iguazú,54,Misiones,2024,Dengue,6,De 10 a 14 años,6,6
077,Nogoyá,30,Entre Ríos,2024,Dengue,6,De 10 a 14 años,12,2
182,Unión,14,Córdoba,2024,Dengue,6,De 10 a 14 años,7,8
077,Libertad,22,Chaco,2024,Dengue,11,De 45 a 65 años,7,8
154,Sargento Cabral,22,Chaco,2024,Dengue,12,Mayores de 65 años,6,6
021,Diamante,30,Entre Ríos,2024,Dengue,7,De 15 a 19 años,16,8
119,San Lorenzo,82,Santa Fe,2024,Dengue,7,De 15 a 19 años,6,5
056,Leales,90,Tucumán,2024,Dengue,5,De 5 a 9 años,8,1
056,Iriondo,82,Santa Fe,2024,Dengue,6,De 10 a 14 años,17,1
999,desconocido,22,Chaco,2024,Dengue,11,De 45 a 65 años,12,1
028,Cruz del Eje,14,Córdoba,2024,Dengue,6,De 10 a 14 años,16,12
105,San Javier,54,Misiones,2024,Dengue,9,De 25 a 34 años,16,1
140,Rosario de la Frontera,66,Salta,2024,Dengue,8,De 20 a 24 años,8,4
441,La Plata,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,17,5
014,COMUNA 14,02,CABA,2024,Dengue,12,Mayores de 65 años,7,2
119,Brandsen,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,7,1
014,Bermejo,22,Chaco,2024,Dengue,9,De 25 a 34 años,12,6
658,Quilmes,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,17,11
217,Chascomús,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,10,1
049,General Obligado,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,4,3
126,San Alberto,14,Córdoba,2024,Dengue,12,Mayores de 65 años,15,5
182,Unión,14,Córdoba,2024,Dengue,7,De 15 a 19 años,6,1
042,Chicoana,66,Salta,2024,Dengue,6,De 10 a 14 años,14,2
175,Tulumba,14,Córdoba,2024,Dengue,3,De 13 a 24 meses,12,2
049,Pilcomayo,34,Formosa,2024,Dengue,3,De 13 a 24 meses,2,3
021,Capital,18,Corrientes,2024,Dengue,3,De 13 a 24 meses,3,1
126,Saladas,18,Corrientes,2024,Dengue,10,De 35 a 44 años,16,1
014,Capital,46,La Rioja,2024,Dengue,5,De 5 a 9 años,9,2
245,Ensenada,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,9,1
260,Esteban Echeverría,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,17,1
126,Ojo de Agua,86,Santiago del Estero,2024,Dengue,8,De 20 a 24 años,14,1
105,Los Andes,66,Salta,2024,Dengue,5,De 5 a 9 años,12,1
028,Coronel Felipe Varela,46,La Rioja,2024,Dengue,9,De 25 a 34 años,16,1
007,Apóstoles,54,Misiones,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),1,1
126,Campana,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,5,1
007,Burruyacú,90,Tucumán,2024,Dengue,12,Mayores de 65 años,10,2
042,Feliciano,30,Entre Ríos,2024,Dengue,12,Mayores de 65 años,10,1
013,COMUNA 13,02,CABA,2024,Dengue,10,De 35 a 44 años,11,19
007,Calamuchita,14,Córdoba,2024,Dengue,8,De 20 a 24 años,12,9
063,Marcos Juárez,14,Córdoba,2024,Dengue,3,De 13 a 24 meses,14,5
140,San Justo,14,Córdoba,2024,Dengue,11,De 45 a 65 años,15,197
015,Concordia,30,Entre Ríos,2024,Dengue,3,De 13 a 24 meses,14,1
077,Rawson,26,Chubut,2024,Dengue,8,De 20 a 24 años,11,1
270,Ezeiza,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,9,3
084,Paraná,30,Entre Ríos,2024,Dengue,9,De 25 a 34 años,5,19
028,Almirante Brown,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,11,114
868,Villa Gesell,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,12,1
002,COMUNA 2,02,CABA,2024,Dengue,11,De 45 a 65 años,11,5
070,Las Colonias,82,Santa Fe,2024,Dengue,6,De 10 a 14 años,12,14
091,Maipú,22,Chaco,2024,Dengue,12,Mayores de 65 años,3,3
042,Chicoana,66,Salta,2024,Dengue,10,De 35 a 44 años,13,1
007,Anta,66,Salta,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),14,1
063,Ramón Lista,34,Formosa,2024,Dengue,11,De 45 a 65 años,6,1
007,Belgrano,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,14,2
098,San Martín,50,Mendoza,2024,Dengue,10,De 35 a 44 años,16,1
091,General San Martín,46,La Rioja,2024,Dengue,11,De 45 a 65 años,15,3
252,Escobar,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,17,1
760,San Miguel,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,7,2
063,General Güemes,22,Chaco,2024,Dengue,8,De 20 a 24 años,16,2
007,Corpen Aike,78,Santa Cruz,2024,Dengue,11,De 45 a 65 años,4,1
035,Cerrillos,66,Salta,2024,Dengue,10,De 35 a 44 años,9,1
168,Totoral,14,Córdoba,2024,Dengue,11,De 45 a 65 años,3,1
007,Bermejo,34,Formosa,2024,Dengue,6,De 10 a 14 años,9,1
412,José C. Paz,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,12,120
490,Lomas de Zamora,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,7,29
028,Federación,30,Entre Ríos,2024,Dengue,6,De 10 a 14 años,14,27
028,Capital,54,Misiones,2024,Dengue,5,De 5 a 9 años,10,12
004,COMUNA 4,02,CABA,2024,Dengue,10,De 35 a 44 años,11,26
638,Pilar,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,2,6
412,José C. Paz,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,10,115
063,General Güemes,22,Chaco,2024,Dengue,9,De 25 a 34 años,3,16
133,San Javier,14,Córdoba,2024,Dengue,4,De 2 a 4 años,12,4
056,Gualeguaychú,30,Entre Ríos,2024,Dengue,12,Mayores de 65 años,10,11
021,Colón,14,Córdoba,2024,Dengue,7,De 15 a 19 años,14,123
168,Totoral,14,Córdoba,2024,Dengue,9,De 25 a 34 años,15,7
028,Federación,30,Entre Ríos,2024,Dengue,10,De 35 a 44 años,7,14
371,General San Martín,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,16,8
274,Florencio Varela,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,14,68
119,Río Segundo,14,Córdoba,2024,Dengue,9,De 25 a 34 años,17,22
756,San Isidro,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,14,36
063,Pichi Mahuida,62,Río Negro,2024,Dengue,10,De 35 a 44 años,8,1
084,Capital,90,Tucumán,2024,Dengue,3,De 13 a 24 meses,13,4
011,COMUNA 11,02,CABA,2024,Dengue,10,De 35 a 44 años,11,16
049,Capital,10,Catamarca,2024,Dengue,11,De 45 a 65 años,6,164
441,La Plata,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,12,29
168,Santo Tomé,18,Corrientes,2024,Dengue,7,De 15 a 19 años,15,12
091,Punilla,14,Córdoba,2024,Dengue,11,De 45 a 65 años,11,32
105,San Jerónimo,82,Santa Fe,2024,Dengue,5,De 5 a 9 años,8,6
056,General Donovan,22,Chaco,2024,Dengue,9,De 25 a 34 años,9,3
091,San Cristóbal,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,13,36
014,Caseros,82,Santa Fe,2024,Dengue,5,De 5 a 9 años,12,4
098,Tafí del Valle,90,Tucumán,2024,Dengue,8,De 20 a 24 años,15,3
105,Tafí Viejo,90,Tucumán,2024,Dengue,7,De 15 a 19 años,6,1
035,Patiño,34,Formosa,2024,Dengue,10,De 35 a 44 años,13,5
021,Cafayate,66,Salta,2024,Dengue,10,De 35 a 44 años,15,5
168,Totoral,14,Córdoba,2024,Dengue,5,De 5 a 9 años,14,3
006,COMUNA 6,02,CABA,2024,Dengue,7,De 15 a 19 años,12,4
007,Adolfo Alsina,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,12,1
056,Grl. José de San Martín,66,Salta,2024,Dengue,11,De 45 a 65 años,14,12
098,San Ignacio,54,Misiones,2024,Dengue,12,Mayores de 65 años,9,3
427,La Matanza,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,2,1
043,Fray Justo Santa María de Oro,22,Chaco,2024,Dengue,12,Mayores de 65 años,2,6
112,Río Seco,14,Córdoba,2024,Dengue,11,De 45 a 65 años,11,1
882,Zárate,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,16,2
014,Capital,46,La Rioja,2024,Dengue,9,De 25 a 34 años,2,2
070,La Paz,30,Entre Ríos,2024,Dengue,8,De 20 a 24 años,10,3
014,Avellaneda,62,Río Negro,2024,Dengue,11,De 45 a 65 años,17,1
147,Santa María,14,Córdoba,2024,Dengue,10,De 35 a 44 años,2,1
021,Castellanos,82,Santa Fe,2024,Dengue,3,De 13 a 24 meses,15,1
147,Río Hondo,86,Santiago del Estero,2024,Dengue,10,De 35 a 44 años,17,1
105,9 de Julio,22,Chaco,2024,Dengue,11,De 45 a 65 años,9,2
091,Santa María,10,Catamarca,2024,Dengue,10,De 35 a 44 años,15,1
007,Burruyacú,90,Tucumán,2024,Dengue,7,De 15 a 19 años,9,2
021,Candelaria,54,Misiones,2024,Dengue,10,De 35 a 44 años,4,4
028,Chacabuco,22,Chaco,2024,Dengue,8,De 20 a 24 años,9,3
539,Merlo,06,Buenos Aires,2024,Dengue,4,De 2 a 4 años,9,1
028,Concepción,18,Corrientes,2024,Dengue,9,De 25 a 34 años,14,1
515,Malvinas Argentinas,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,6,2
014,Adolfo Gonzales Chaves,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,14,1
049,Capital,86,Santiago del Estero,2024,Dengue,3,De 13 a 24 meses,6,2
077,Rawson,70,San Juan,2024,Dengue,5,De 5 a 9 años,15,18
408,Hurlingham,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,8,24
005,COMUNA 5,02,CABA,2024,Dengue,9,De 25 a 34 años,1,1
014,Cainguás,54,Misiones,2024,Dengue,5,De 5 a 9 años,13,2
412,José C. Paz,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,15,15
140,San Fernando,22,Chaco,2024,Dengue,9,De 25 a 34 años,15,24
112,Metán,66,Salta,2024,Dengue,6,De 10 a 14 años,14,71
270,Ezeiza,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,11,8
091,San Cristóbal,82,Santa Fe,2024,Dengue,6,De 10 a 14 años,15,20
056,Leales,90,Tucumán,2024,Dengue,5,De 5 a 9 años,10,3
182,Sarmiento,86,Santiago del Estero,2024,Dengue,8,De 20 a 24 años,6,1
084,Capital,90,Tucumán,2024,Dengue,10,De 35 a 44 años,12,286
161,Robles,86,Santiago del Estero,2024,Dengue,8,De 20 a 24 años,6,2
042,La Paz,50,Mendoza,2024,Dengue,6,De 10 a 14 años,9,1
021,Comandante Fernández,22,Chaco,2024,Dengue,13,Sin Especificar,1,1
077,General Taboada,86,Santiago del Estero,2024,Dengue,10,De 35 a 44 años,3,1
161,Robles,86,Santiago del Estero,2024,Dengue,12,Mayores de 65 años,6,2
126,San Alberto,14,Córdoba,2024,Dengue,11,De 45 a 65 años,17,5
021,Godoy Cruz,50,Mendoza,2024,Dengue,5,De 5 a 9 años,11,2
763,San Nicolás,06,Buenos Aires,2024,Dengue,6,De 10 a 14 años,9,1
112,O'Higgins,22,Chaco,2024,Dengue,6,De 10 a 14 años,2,2
568,Morón,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,14,17
070,La Paz,30,Entre Ríos,2024,Dengue,8,De 20 a 24 años,5,8
098,Mayor Luis J. Fontana,22,Chaco,2024,Dengue,5,De 5 a 9 años,4,2
112,O'Higgins,22,Chaco,2024,Dengue,9,De 25 a 34 años,7,1
014,Formosa,34,Formosa,2024,Dengue,11,De 45 a 65 años,15,16
039,2 de Abril,22,Chaco,2024,Dengue,11,De 45 a 65 años,4,18
999,desconocido,99,desconocida,2024,Dengue,11,De 45 a 65 años,1,4
154,Sargento Cabral,22,Chaco,2024,Dengue,8,De 20 a 24 años,4,4
056,Gualeguaychú,30,Entre Ríos,2024,Dengue,12,Mayores de 65 años,9,7
112,Trancas,90,Tucumán,2024,Dengue,11,De 45 a 65 años,8,2
126,San Martín,82,Santa Fe,2024,Dengue,8,De 20 a 24 años,7,5
868,Villa Gesell,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,8,1
084,Rivadavia,70,San Juan,2024,Dengue,5,De 5 a 9 años,11,2
133,Quitilipi,22,Chaco,2024,Dengue,12,Mayores de 65 años,6,1
070,Leandro N. Alem,54,Misiones,2024,Dengue,10,De 35 a 44 años,15,1
070,Baradero,06,Buenos Aires,2024,Dengue,10,De 35 a 44 años,2,1
049,General Güemes,66,Salta,2024,Dengue,10,De 35 a 44 años,5,1
133,Vera,82,Santa Fe,2024,Dengue,7,De 15 a 19 años,14,1
063,San Pedro,38,Jujuy,2024,Dengue,3,De 13 a 24 meses,16,1
778,San Vicente,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,6,1
035,Avellaneda,06,Buenos Aires,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),12,1
441,La Plata,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,1,1
056,La Capital,74,San Luis,2024,Dengue,10,De 35 a 44 años,2,1
014,Ushuaia,94,Tierra del Fuego,2024,Dengue,8,De 20 a 24 años,14,1
147,Santa María,14,Córdoba,2024,Dengue,3,De 13 a 24 meses,14,6
028,Capital,70,San Juan,2024,Dengue,12,Mayores de 65 años,15,2
014,Capital,46,La Rioja,2024,Dengue,9,De 25 a 34 años,16,28
084,Capital,90,Tucumán,2024,Dengue,8,De 20 a 24 años,9,42
035,Avellaneda,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,11,128
413,Junín,06,Buenos Aires,2024,Dengue,11,De 45 a 65 años,11,17
049,General Obligado,82,Santa Fe,2024,Dengue,9,De 25 a 34 años,8,6
077,9 de Julio,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,5,14
490,Lomas de Zamora,06,Buenos Aires,2024,Dengue,5,De 5 a 9 años,8,41
364,General Rodríguez,06,Buenos Aires,2024,Dengue,9,De 25 a 34 años,8,5
014,Capital,14,Córdoba,2024,Dengue,2,Posneonato (29 hasta 365 dÍas),10,13
007,Albardón,70,San Juan,2024,Dengue,11,De 45 a 65 años,17,2
056,General Donovan,22,Chaco,2024,Dengue,11,De 45 a 65 años,10,8
760,San Miguel,06,Buenos Aires,2024,Dengue,12,Mayores de 65 años,10,61
126,Ojo de Agua,86,Santiago del Estero,2024,Dengue,7,De 15 a 19 años,12,1
063,San Pedro,38,Jujuy,2024,Dengue,6,De 10 a 14 años,13,10
999,desconocido,99,desconocida,2024,Dengue,12,Mayores de 65 años,10,11
042,Feliciano,30,Entre Ríos,2024,Dengue,11,De 45 a 65 años,10,13
049,Capital,86,Santiago del Estero,2024,Dengue,4,De 2 a 4 años,15,18
161,Robles,86,Santiago del Estero,2024,Dengue,8,De 20 a 24 años,4,2
098,Mayor Luis J. Fontana,22,Chaco,2024,Dengue,11,De 45 a 65 años,3,17
042,Chimbas,70,San Juan,2024,Dengue,6,De 10 a 14 años,15,9
036,12 de Octubre,22,Chaco,2024,Dengue,12,Mayores de 65 años,4,7
014,Capital,14,Córdoba,2024,Dengue,12,Mayores de 65 años,8,121
028,Capital,54,Misiones,2024,Dengue,9,De 25 a 34 años,4,102
035,General Pedernera,74,San Luis,2024,Dengue,10,De 35 a 44 años,11,17
001,COMUNA 1,02,CABA,2024,Dengue,6,De 10 a 14 años,5,4
014,Cainguás,54,Misiones,2024,Dengue,11,De 45 a 65 años,8,1
126,San Alberto,14,Córdoba,2024,Dengue,5,De 5 a 9 años,17,2
012,COMUNA 12,02,CABA,2024,Dengue,10,De 35 a 44 años,16,4
434,Lanús,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,6,9
028,Capital,54,Misiones,2024,Dengue,5,De 5 a 9 años,4,10
077,Río Chico,90,Tucumán,2024,Dengue,6,De 10 a 14 años,8,16
042,Feliciano,30,Entre Ríos,2024,Dengue,10,De 35 a 44 años,8,1
077,9 de Julio,82,Santa Fe,2024,Dengue,10,De 35 a 44 años,2,5
049,General Obligado,82,Santa Fe,2024,Dengue,6,De 10 a 14 años,13,2
007,Belgrano,82,Santa Fe,2024,Dengue,12,Mayores de 65 años,15,4
014,Cainguás,54,Misiones,2024,Dengue,11,De 45 a 65 años,9,2
532,Mercedes,06,Buenos Aires,2024,Dengue,7,De 15 a 19 años,13,4
714,Salto,06,Buenos Aires,2024,Dengue,8,De 20 a 24 años,13,1
133,Vera,82,Santa Fe,2024,Dengue,11,De 45 a 65 años,4,1
028,Chacabuco,22,Chaco,2024,Dengue,11,De 45 a 65 años,13,1
