id_depto,depto,prov_id,prov,año,evento,edad_id,edad_desc,semanas,cantidad
22077,Libertad,22,Chaco,2023,Dengue,6,De 10 a 14 años,51,1
34021,Laishi,34,Formosa,2023,Dengue,10,De 35 a 44 años,38,1
22168,25 de Mayo,22,Chaco,2023,Dengue,11,De 45 a 65 años,50,8
34028,Matacos,34,Formosa,2023,Dengue,10,De 35 a 44 años,43,1
82077,9 de Julio,82,Santa Fe,2023,Dengue,8,De 20 a 24 años,47,1
34049,Pilcomayo,34,Formosa,2023,Dengue,10,De 35 a 44 años,42,3
54042,Eldorado,54,Misiones,2023,Dengue,12,Mayores de 65 años,52,1
50028,Guaymallén,50,Mendoza,2023,Dengue,7,De 15 a 19 años,41,1
22154,Sargento Cabral,22,Chaco,2023,Dengue,6,De 10 a 14 años,42,1
22007,Almirante Brown,22,Chaco,2023,Dengue,12,Mayores de 65 años,49,1
14021,Colón,14,Córdoba,2023,Dengue,6,De 10 a 14 años,44,1
22063,General Güemes,22,Chaco,2023,Dengue,2,Posneonato (29 hasta 365 dÍas),51,1
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,42,2
14105,Río Primero,14,Córdoba,2023,Dengue,6,De 10 a 14 años,44,1
34042,Pilagás,34,Formosa,2023,Dengue,12,Mayores de 65 años,52,2
54028,Capital,54,Misiones,2023,Dengue,12,Mayores de 65 años,44,1
34042,Pilagás,34,Formosa,2023,Dengue,9,De 25 a 34 años,49,4
34042,Pilagás,34,Formosa,2023,Dengue,12,Mayores de 65 años,41,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,46,4
22070,Independencia,22,Chaco,2023,Dengue,11,De 45 a 65 años,40,1
22140,San Fernando,22,Chaco,2023,Dengue,4,De 2 a 4 años,32,1
22112,O'Higgins,22,Chaco,2023,Dengue,8,De 20 a 24 años,32,1
06434,Lanús,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,51,1
22126,1a de Mayo,22,Chaco,2023,Dengue,5,De 5 a 9 años,45,1
22168,25 de Mayo,22,Chaco,2023,Dengue,10,De 35 a 44 años,38,7
22168,25 de Mayo,22,Chaco,2023,Dengue,9,De 25 a 34 años,38,1
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,5,De 5 a 9 años,45,1
34035,Patiño,34,Formosa,2023,Dengue,12,Mayores de 65 años,39,1
22168,25 de Mayo,22,Chaco,2023,Dengue,8,De 20 a 24 años,38,2
02001,COMUNA 1,02,CABA,2023,Dengue,11,De 45 a 65 años,40,1
22063,General Güemes,22,Chaco,2023,Dengue,5,De 5 a 9 años,40,1
22091,Maipú,22,Chaco,2023,Dengue,11,De 45 a 65 años,42,1
22112,O'Higgins,22,Chaco,2023,Dengue,9,De 25 a 34 años,33,1
34021,Laishi,34,Formosa,2023,Dengue,12,Mayores de 65 años,49,1
22063,General Güemes,22,Chaco,2023,Dengue,10,De 35 a 44 años,33,2
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,10,De 35 a 44 años,48,4
54028,Capital,54,Misiones,2023,Dengue,1,Neonato (hasta 28 dÍas),49,1
34021,Laishi,34,Formosa,2023,Dengue,10,De 35 a 44 años,42,1
82084,Rosario,82,Santa Fe,2023,Dengue,7,De 15 a 19 años,50,1
18021,Capital,18,Corrientes,2023,Dengue,10,De 35 a 44 años,32,3
22091,Maipú,22,Chaco,2023,Dengue,8,De 20 a 24 años,38,1
999,desconocido,99,desconocida,2023,Dengue,11,De 45 a 65 años,45,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,5,De 5 a 9 años,41,1
66028,Capital,66,Salta,2023,Dengue,11,De 45 a 65 años,50,1
18021,Capital,18,Corrientes,2023,Dengue,8,De 20 a 24 años,46,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,37,2
22140,San Fernando,22,Chaco,2023,Dengue,9,De 25 a 34 años,49,55
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,11,De 45 a 65 años,51,1
34042,Pilagás,34,Formosa,2023,Dengue,10,De 35 a 44 años,46,2
54028,Capital,54,Misiones,2023,Dengue,12,Mayores de 65 años,50,51
34042,Pilagás,34,Formosa,2023,Dengue,12,Mayores de 65 años,46,1
34014,Formosa,34,Formosa,2023,Dengue,9,De 25 a 34 años,51,153
54028,Capital,54,Misiones,2023,Dengue,11,De 45 a 65 años,50,63
54028,Capital,54,Misiones,2023,Dengue,6,De 10 a 14 años,49,9
22063,General Güemes,22,Chaco,2023,Dengue,5,De 5 a 9 años,52,3
22147,San Lorenzo,22,Chaco,2023,Dengue,3,De 13 a 24 meses,50,1
34042,Pilagás,34,Formosa,2023,Dengue,9,De 25 a 34 años,47,7
34014,Formosa,34,Formosa,2023,Dengue,4,De 2 a 4 años,47,3
34049,Pilcomayo,34,Formosa,2023,Dengue,9,De 25 a 34 años,48,4
22133,Quitilipi,22,Chaco,2023,Dengue,5,De 5 a 9 años,35,1
22140,San Fernando,22,Chaco,2023,Dengue,4,De 2 a 4 años,52,7
06126,Campana,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,46,1
22063,General Güemes,22,Chaco,2023,Dengue,6,De 10 a 14 años,52,8
34021,Laishi,34,Formosa,2023,Dengue,12,Mayores de 65 años,47,8
06490,Lomas de Zamora,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,35,1
34056,Pirané,34,Formosa,2023,Dengue,12,Mayores de 65 años,51,5
54077,Libertador Grl. San Martín,54,Misiones,2023,Dengue,6,De 10 a 14 años,52,1
34035,Patiño,34,Formosa,2023,Dengue,12,Mayores de 65 años,51,8
22133,Quitilipi,22,Chaco,2023,Dengue,9,De 25 a 34 años,34,2
22168,25 de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,35,1
22140,San Fernando,22,Chaco,2023,Dengue,5,De 5 a 9 años,40,1
54063,Iguazú,54,Misiones,2023,Dengue,6,De 10 a 14 años,50,1
06560,Moreno,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,50,1
34014,Formosa,34,Formosa,2023,Dengue,5,De 5 a 9 años,42,1
22168,25 de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,39,1
22140,San Fernando,22,Chaco,2023,Dengue,11,De 45 a 65 años,40,8
22133,Quitilipi,22,Chaco,2023,Dengue,12,Mayores de 65 años,42,1
999,desconocido,99,desconocida,2023,Dengue,5,De 5 a 9 años,52,1
18021,Capital,18,Corrientes,2023,Dengue,6,De 10 a 14 años,39,1
22140,San Fernando,22,Chaco,2023,Dengue,6,De 10 a 14 años,41,4
94007,Río Grande,94,Tierra del Fuego,2023,Dengue,11,De 45 a 65 años,52,2
34035,Patiño,34,Formosa,2023,Dengue,11,De 45 a 65 años,42,10
82049,General Obligado,82,Santa Fe,2023,Dengue,10,De 35 a 44 años,31,1
34035,Patiño,34,Formosa,2023,Dengue,12,Mayores de 65 años,49,1
22140,San Fernando,22,Chaco,2023,Dengue,5,De 5 a 9 años,31,4
34056,Pirané,34,Formosa,2023,Dengue,10,De 35 a 44 años,49,5
22154,Sargento Cabral,22,Chaco,2023,Dengue,7,De 15 a 19 años,45,3
34035,Patiño,34,Formosa,2023,Dengue,10,De 35 a 44 años,49,9
22133,Quitilipi,22,Chaco,2023,Dengue,4,De 2 a 4 años,32,1
18007,Bella Vista,18,Corrientes,2023,Dengue,9,De 25 a 34 años,51,1
22077,Libertad,22,Chaco,2023,Dengue,7,De 15 a 19 años,52,2
34014,Formosa,34,Formosa,2023,Dengue,9,De 25 a 34 años,33,5
34063,Ramón Lista,34,Formosa,2023,Dengue,8,De 20 a 24 años,51,1
22126,1a de Mayo,22,Chaco,2023,Dengue,5,De 5 a 9 años,52,2
54049,General Manuel Belgrano,54,Misiones,2023,Dengue,9,De 25 a 34 años,49,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,6,De 10 a 14 años,31,1
14084,Presidente Roque Sáenz Peña,14,Córdoba,2023,Dengue,7,De 15 a 19 años,52,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,11,De 45 a 65 años,38,1
22168,25 de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,40,1
22112,O'Higgins,22,Chaco,2023,Dengue,9,De 25 a 34 años,41,2
22133,Quitilipi,22,Chaco,2023,Dengue,11,De 45 a 65 años,41,1
18028,Concepción,18,Corrientes,2023,Dengue,12,Mayores de 65 años,48,1
22063,General Güemes,22,Chaco,2023,Dengue,10,De 35 a 44 años,41,1
34056,Pirané,34,Formosa,2023,Dengue,8,De 20 a 24 años,49,2
90063,Lules,90,Tucumán,2023,Dengue,7,De 15 a 19 años,52,1
22056,General Donovan,22,Chaco,2023,Dengue,11,De 45 a 65 años,48,2
86056,Copo,86,Santiago del Estero,2023,Dengue,9,De 25 a 34 años,51,2
86056,Copo,86,Santiago del Estero,2023,Dengue,12,Mayores de 65 años,51,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,34,1
34014,Formosa,34,Formosa,2023,Dengue,11,De 45 a 65 años,44,41
34049,Pilcomayo,34,Formosa,2023,Dengue,7,De 15 a 19 años,44,2
22133,Quitilipi,22,Chaco,2023,Dengue,4,De 2 a 4 años,35,3
54049,General Manuel Belgrano,54,Misiones,2023,Dengue,7,De 15 a 19 años,47,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,11,De 45 a 65 años,50,13
18021,Capital,18,Corrientes,2023,Dengue,8,De 20 a 24 años,48,5
34035,Patiño,34,Formosa,2023,Dengue,9,De 25 a 34 años,44,4
22133,Quitilipi,22,Chaco,2023,Dengue,9,De 25 a 34 años,37,1
34035,Patiño,34,Formosa,2023,Dengue,12,Mayores de 65 años,47,6
18021,Capital,18,Corrientes,2023,Dengue,11,De 45 a 65 años,44,7
54070,Leandro N. Alem,54,Misiones,2023,Dengue,9,De 25 a 34 años,49,1
34035,Patiño,34,Formosa,2023,Dengue,8,De 20 a 24 años,47,3
22105,9 de Julio,22,Chaco,2023,Dengue,7,De 15 a 19 años,51,1
02001,COMUNA 1,02,CABA,2023,Dengue,11,De 45 a 65 años,51,1
58035,Confluencia,58,Neuquén,2023,Dengue,10,De 35 a 44 años,46,1
22112,O'Higgins,22,Chaco,2023,Dengue,10,De 35 a 44 años,49,2
34021,Laishi,34,Formosa,2023,Dengue,7,De 15 a 19 años,44,3
22007,Almirante Brown,22,Chaco,2023,Dengue,11,De 45 a 65 años,38,1
22028,Chacabuco,22,Chaco,2023,Dengue,5,De 5 a 9 años,52,2
22077,Libertad,22,Chaco,2023,Dengue,11,De 45 a 65 años,52,3
22014,Bermejo,22,Chaco,2023,Dengue,11,De 45 a 65 años,51,5
06770,San Pedro,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,52,1
14042,General San Martín,14,Córdoba,2023,Dengue,10,De 35 a 44 años,52,1
22140,San Fernando,22,Chaco,2023,Dengue,5,De 5 a 9 años,47,9
22112,O'Higgins,22,Chaco,2023,Dengue,5,De 5 a 9 años,51,1
22077,Libertad,22,Chaco,2023,Dengue,8,De 20 a 24 años,45,1
90084,Capital,90,Tucumán,2023,Dengue,3,De 13 a 24 meses,32,1
54028,Capital,54,Misiones,2023,Dengue,4,De 2 a 4 años,47,2
54028,Capital,54,Misiones,2023,Dengue,3,De 13 a 24 meses,51,2
22063,General Güemes,22,Chaco,2023,Dengue,11,De 45 a 65 años,33,4
22112,O'Higgins,22,Chaco,2023,Dengue,11,De 45 a 65 años,33,2
06028,Almirante Brown,06,Buenos Aires,2023,Dengue,10,De 35 a 44 años,52,1
74049,Junín,74,San Luis,2023,Dengue,10,De 35 a 44 años,51,1
34035,Patiño,34,Formosa,2023,Dengue,8,De 20 a 24 años,41,2
22084,Libertador General San Martín,22,Chaco,2023,Dengue,7,De 15 a 19 años,52,5
54098,San Ignacio,54,Misiones,2023,Dengue,10,De 35 a 44 años,48,1
54098,San Ignacio,54,Misiones,2023,Dengue,9,De 25 a 34 años,40,1
22126,1a de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,51,1
22043,Fray Justo Santa María de Oro,22,Chaco,2023,Dengue,12,Mayores de 65 años,47,1
06028,Almirante Brown,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,52,2
22126,1a de Mayo,22,Chaco,2023,Dengue,7,De 15 a 19 años,42,1
06525,Marcos Paz,06,Buenos Aires,2023,Dengue,10,De 35 a 44 años,52,2
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,8,De 20 a 24 años,38,1
94007,Río Grande,94,Tierra del Fuego,2023,Dengue,10,De 35 a 44 años,51,1
18021,Capital,18,Corrientes,2023,Dengue,5,De 5 a 9 años,47,1
22133,Quitilipi,22,Chaco,2023,Dengue,9,De 25 a 34 años,40,2
22056,General Donovan,22,Chaco,2023,Dengue,9,De 25 a 34 años,42,1
22140,San Fernando,22,Chaco,2023,Dengue,5,De 5 a 9 años,41,1
82070,Las Colonias,82,Santa Fe,2023,Dengue,10,De 35 a 44 años,42,1
22077,Libertad,22,Chaco,2023,Dengue,4,De 2 a 4 años,49,1
54028,Capital,54,Misiones,2023,Dengue,10,De 35 a 44 años,32,2
22168,25 de Mayo,22,Chaco,2023,Dengue,9,De 25 a 34 años,51,3
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,44,2
22154,Sargento Cabral,22,Chaco,2023,Dengue,11,De 45 a 65 años,42,4
22140,San Fernando,22,Chaco,2023,Dengue,7,De 15 a 19 años,50,25
22056,General Donovan,22,Chaco,2023,Dengue,12,Mayores de 65 años,51,2
34049,Pilcomayo,34,Formosa,2023,Dengue,12,Mayores de 65 años,46,2
22091,Maipú,22,Chaco,2023,Dengue,9,De 25 a 34 años,52,2
22063,General Güemes,22,Chaco,2023,Dengue,12,Mayores de 65 años,52,18
34021,Laishi,34,Formosa,2023,Dengue,9,De 25 a 34 años,46,6
22014,Bermejo,22,Chaco,2023,Dengue,9,De 25 a 34 años,52,9
22133,Quitilipi,22,Chaco,2023,Dengue,7,De 15 a 19 años,39,1
06638,Pilar,06,Buenos Aires,2023,Dengue,5,De 5 a 9 años,50,1
34049,Pilcomayo,34,Formosa,2023,Dengue,12,Mayores de 65 años,50,2
54028,Capital,54,Misiones,2023,Dengue,3,De 13 a 24 meses,52,3
34014,Formosa,34,Formosa,2023,Dengue,7,De 15 a 19 años,36,5
06035,Avellaneda,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,50,2
22084,Libertador General San Martín,22,Chaco,2023,Dengue,5,De 5 a 9 años,46,3
34014,Formosa,34,Formosa,2023,Dengue,4,De 2 a 4 años,50,5
22021,Comandante Fernández,22,Chaco,2023,Dengue,6,De 10 a 14 años,48,10
14021,Colón,14,Córdoba,2023,Dengue,5,De 5 a 9 años,52,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,10,De 35 a 44 años,43,1
22168,25 de Mayo,22,Chaco,2023,Dengue,12,Mayores de 65 años,52,4
22154,Sargento Cabral,22,Chaco,2023,Dengue,11,De 45 a 65 años,48,8
22119,Presidencia de la Plaza,22,Chaco,2023,Dengue,12,Mayores de 65 años,45,1
22133,Quitilipi,22,Chaco,2023,Dengue,10,De 35 a 44 años,31,2
22056,General Donovan,22,Chaco,2023,Dengue,11,De 45 a 65 años,32,1
22063,General Güemes,22,Chaco,2023,Dengue,5,De 5 a 9 años,31,1
22063,General Güemes,22,Chaco,2023,Dengue,6,De 10 a 14 años,45,1
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,5,De 5 a 9 años,51,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,11,De 45 a 65 años,38,2
78042,Magallanes,78,Santa Cruz,2023,Dengue,9,De 25 a 34 años,46,1
22063,General Güemes,22,Chaco,2023,Dengue,6,De 10 a 14 años,44,2
22084,Libertador General San Martín,22,Chaco,2023,Dengue,12,Mayores de 65 años,35,1
34021,Laishi,34,Formosa,2023,Dengue,8,De 20 a 24 años,47,4
22063,General Güemes,22,Chaco,2023,Dengue,5,De 5 a 9 años,35,1
22133,Quitilipi,22,Chaco,2023,Dengue,6,De 10 a 14 años,52,1
54084,Montecarlo,54,Misiones,2023,Dengue,8,De 20 a 24 años,49,1
06658,Quilmes,06,Buenos Aires,2023,Dengue,12,Mayores de 65 años,50,1
90105,Tafí Viejo,90,Tucumán,2023,Dengue,10,De 35 a 44 años,48,1
06441,La Plata,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,50,1
34056,Pirané,34,Formosa,2023,Dengue,8,De 20 a 24 años,50,3
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,7,De 15 a 19 años,38,1
54084,Montecarlo,54,Misiones,2023,Dengue,4,De 2 a 4 años,43,1
22105,9 de Julio,22,Chaco,2023,Dengue,5,De 5 a 9 años,51,2
22105,9 de Julio,22,Chaco,2023,Dengue,12,Mayores de 65 años,43,1
14091,Punilla,14,Córdoba,2023,Dengue,10,De 35 a 44 años,52,2
34035,Patiño,34,Formosa,2023,Dengue,4,De 2 a 4 años,52,2
82049,General Obligado,82,Santa Fe,2023,Dengue,9,De 25 a 34 años,31,1
999,desconocido,99,desconocida,2023,Dengue,8,De 20 a 24 años,45,1
22126,1a de Mayo,22,Chaco,2023,Dengue,6,De 10 a 14 años,46,1
18021,Capital,18,Corrientes,2023,Dengue,7,De 15 a 19 años,31,2
34035,Patiño,34,Formosa,2023,Dengue,9,De 25 a 34 años,49,6
34049,Pilcomayo,34,Formosa,2023,Dengue,10,De 35 a 44 años,48,3
22036,12 de Octubre,22,Chaco,2023,Dengue,10,De 35 a 44 años,52,7
22036,12 de Octubre,22,Chaco,2023,Dengue,11,De 45 a 65 años,47,1
14014,Capital,14,Córdoba,2023,Dengue,7,De 15 a 19 años,50,1
30008,Colón,30,Entre Ríos,2023,Dengue,11,De 45 a 65 años,52,1
34007,Bermejo,34,Formosa,2023,Dengue,8,De 20 a 24 años,50,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,12,Mayores de 65 años,45,1
34042,Pilagás,34,Formosa,2023,Dengue,11,De 45 a 65 años,41,1
22112,O'Higgins,22,Chaco,2023,Dengue,2,Posneonato (29 hasta 365 dÍas),51,1
86049,Capital,86,Santiago del Estero,2023,Dengue,11,De 45 a 65 años,32,1
22091,Maipú,22,Chaco,2023,Dengue,12,Mayores de 65 años,44,1
18021,Capital,18,Corrientes,2023,Dengue,10,De 35 a 44 años,35,2
34049,Pilcomayo,34,Formosa,2023,Dengue,8,De 20 a 24 años,47,4
22154,Sargento Cabral,22,Chaco,2023,Dengue,6,De 10 a 14 años,46,1
34042,Pilagás,34,Formosa,2023,Dengue,8,De 20 a 24 años,48,4
22084,Libertador General San Martín,22,Chaco,2023,Dengue,9,De 25 a 34 años,41,2
22126,1a de Mayo,22,Chaco,2023,Dengue,12,Mayores de 65 años,47,4
34021,Laishi,34,Formosa,2023,Dengue,11,De 45 a 65 años,36,1
06490,Lomas de Zamora,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,52,1
86049,Capital,86,Santiago del Estero,2023,Dengue,10,De 35 a 44 años,49,1
34035,Patiño,34,Formosa,2023,Dengue,5,De 5 a 9 años,43,1
22049,General Belgrano,22,Chaco,2023,Dengue,8,De 20 a 24 años,51,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,12,Mayores de 65 años,38,1
22133,Quitilipi,22,Chaco,2023,Dengue,10,De 35 a 44 años,39,2
54028,Capital,54,Misiones,2023,Dengue,8,De 20 a 24 años,40,1
14014,Capital,14,Córdoba,2023,Dengue,11,De 45 a 65 años,41,1
18042,Empedrado,18,Corrientes,2023,Dengue,8,De 20 a 24 años,35,1
06028,Almirante Brown,06,Buenos Aires,2023,Dengue,3,De 13 a 24 meses,50,1
82077,9 de Julio,82,Santa Fe,2023,Dengue,9,De 25 a 34 años,51,1
22077,Libertad,22,Chaco,2023,Dengue,11,De 45 a 65 años,48,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,12,Mayores de 65 años,49,6
34021,Laishi,34,Formosa,2023,Dengue,6,De 10 a 14 años,45,1
34014,Formosa,34,Formosa,2023,Dengue,7,De 15 a 19 años,39,2
34056,Pirané,34,Formosa,2023,Dengue,5,De 5 a 9 años,51,1
34035,Patiño,34,Formosa,2023,Dengue,9,De 25 a 34 años,52,16
22063,General Güemes,22,Chaco,2023,Dengue,12,Mayores de 65 años,50,14
22084,Libertador General San Martín,22,Chaco,2023,Dengue,11,De 45 a 65 años,51,27
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,10,De 35 a 44 años,47,2
34014,Formosa,34,Formosa,2023,Dengue,8,De 20 a 24 años,47,53
18007,Bella Vista,18,Corrientes,2023,Dengue,8,De 20 a 24 años,52,1
06427,La Matanza,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,52,2
34056,Pirané,34,Formosa,2023,Dengue,9,De 25 a 34 años,47,6
54042,Eldorado,54,Misiones,2023,Dengue,11,De 45 a 65 años,52,4
22007,Almirante Brown,22,Chaco,2023,Dengue,2,Posneonato (29 hasta 365 dÍas),52,1
34056,Pirané,34,Formosa,2023,Dengue,12,Mayores de 65 años,49,1
34056,Pirané,34,Formosa,2023,Dengue,6,De 10 a 14 años,50,1
22126,1a de Mayo,22,Chaco,2023,Dengue,11,De 45 a 65 años,33,1
22168,25 de Mayo,22,Chaco,2023,Dengue,5,De 5 a 9 años,34,1
14091,Punilla,14,Córdoba,2023,Dengue,11,De 45 a 65 años,47,1
22063,General Güemes,22,Chaco,2023,Dengue,5,De 5 a 9 años,46,1
06270,Ezeiza,06,Buenos Aires,2023,Dengue,10,De 35 a 44 años,50,1
22036,12 de Octubre,22,Chaco,2023,Dengue,11,De 45 a 65 años,52,8
82119,San Lorenzo,82,Santa Fe,2023,Dengue,12,Mayores de 65 años,50,1
34056,Pirané,34,Formosa,2023,Dengue,8,De 20 a 24 años,47,3
18021,Capital,18,Corrientes,2023,Dengue,7,De 15 a 19 años,34,1
54028,Capital,54,Misiones,2023,Dengue,9,De 25 a 34 años,31,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,50,6
22147,San Lorenzo,22,Chaco,2023,Dengue,4,De 2 a 4 años,52,1
34049,Pilcomayo,34,Formosa,2023,Dengue,11,De 45 a 65 años,47,17
34035,Patiño,34,Formosa,2023,Dengue,7,De 15 a 19 años,48,4
22154,Sargento Cabral,22,Chaco,2023,Dengue,9,De 25 a 34 años,46,1
18021,Capital,18,Corrientes,2023,Dengue,9,De 25 a 34 años,51,72
22043,Fray Justo Santa María de Oro,22,Chaco,2023,Dengue,12,Mayores de 65 años,52,4
22168,25 de Mayo,22,Chaco,2023,Dengue,5,De 5 a 9 años,35,1
54014,Cainguás,54,Misiones,2023,Dengue,9,De 25 a 34 años,48,2
22036,12 de Octubre,22,Chaco,2023,Dengue,9,De 25 a 34 años,45,1
78021,Güer Aike,78,Santa Cruz,2023,Dengue,11,De 45 a 65 años,51,1
22133,Quitilipi,22,Chaco,2023,Dengue,9,De 25 a 34 años,48,9
06134,Cañuelas,06,Buenos Aires,2023,Dengue,8,De 20 a 24 años,51,1
22105,9 de Julio,22,Chaco,2023,Dengue,11,De 45 a 65 años,35,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,9,De 25 a 34 años,38,3
18021,Capital,18,Corrientes,2023,Dengue,8,De 20 a 24 años,45,2
06861,Vicente López,06,Buenos Aires,2023,Dengue,12,Mayores de 65 años,50,1
22056,General Donovan,22,Chaco,2023,Dengue,9,De 25 a 34 años,45,1
54028,Capital,54,Misiones,2023,Dengue,9,De 25 a 34 años,45,3
18021,Capital,18,Corrientes,2023,Dengue,12,Mayores de 65 años,51,29
34035,Patiño,34,Formosa,2023,Dengue,11,De 45 a 65 años,38,4
22126,1a de Mayo,22,Chaco,2023,Dengue,10,De 35 a 44 años,50,5
999,desconocido,99,desconocida,2023,Dengue,9,De 25 a 34 años,49,4
54028,Capital,54,Misiones,2023,Dengue,11,De 45 a 65 años,43,1
22168,25 de Mayo,22,Chaco,2023,Dengue,10,De 35 a 44 años,43,6
34014,Formosa,34,Formosa,2023,Dengue,11,De 45 a 65 años,38,6
54056,Guaraní,54,Misiones,2023,Dengue,6,De 10 a 14 años,50,2
22084,Libertador General San Martín,22,Chaco,2023,Dengue,12,Mayores de 65 años,48,3
22014,Bermejo,22,Chaco,2023,Dengue,12,Mayores de 65 años,52,3
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,11,De 45 a 65 años,50,2
22070,Independencia,22,Chaco,2023,Dengue,6,De 10 a 14 años,37,1
22112,O'Higgins,22,Chaco,2023,Dengue,10,De 35 a 44 años,33,2
22140,San Fernando,22,Chaco,2023,Dengue,8,De 20 a 24 años,41,4
18140,San Luis del Palmar,18,Corrientes,2023,Dengue,10,De 35 a 44 años,50,1
22070,Independencia,22,Chaco,2023,Dengue,12,Mayores de 65 años,39,1
54077,Libertador Grl. San Martín,54,Misiones,2023,Dengue,9,De 25 a 34 años,52,1
06760,San Miguel,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,49,1
22168,25 de Mayo,22,Chaco,2023,Dengue,6,De 10 a 14 años,38,2
22126,1a de Mayo,22,Chaco,2023,Dengue,6,De 10 a 14 años,45,1
54028,Capital,54,Misiones,2023,Dengue,1,Neonato (hasta 28 dÍas),50,1
82007,Belgrano,82,Santa Fe,2023,Dengue,9,De 25 a 34 años,52,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,3,De 13 a 24 meses,49,1
22133,Quitilipi,22,Chaco,2023,Dengue,11,De 45 a 65 años,33,3
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,7,De 15 a 19 años,39,1
22140,San Fernando,22,Chaco,2023,Dengue,9,De 25 a 34 años,39,10
22084,Libertador General San Martín,22,Chaco,2023,Dengue,10,De 35 a 44 años,40,1
22021,Comandante Fernández,22,Chaco,2023,Dengue,5,De 5 a 9 años,42,3
18021,Capital,18,Corrientes,2023,Dengue,8,De 20 a 24 años,52,76
22084,Libertador General San Martín,22,Chaco,2023,Dengue,8,De 20 a 24 años,39,1
22084,Libertador General San Martín,22,Chaco,2023,Dengue,11,De 45 a 65 años,37,4
18021,Capital,18,Corrientes,2023,Dengue,7,De 15 a 19 años,52,45
34014,Formosa,34,Formosa,2023,Dengue,10,De 35 a 44 años,45,22
22140,San Fernando,22,Chaco,2023,Dengue,7,De 15 a 19 años,43,3
34014,Formosa,34,Formosa,2023,Dengue,8,De 20 a 24 años,38,2
54084,Montecarlo,54,Misiones,2023,Dengue,7,De 15 a 19 años,49,1
06260,Esteban Echeverría,06,Buenos Aires,2023,Dengue,11,De 45 a 65 años,49,1
34042,Pilagás,34,Formosa,2023,Dengue,7,De 15 a 19 años,45,1
34021,Laishi,34,Formosa,2023,Dengue,9,De 25 a 34 años,51,12
22049,General Belgrano,22,Chaco,2023,Dengue,5,De 5 a 9 años,50,1
22154,Sargento Cabral,22,Chaco,2023,Dengue,3,De 13 a 24 meses,48,1
18021,Capital,18,Corrientes,2023,Dengue,9,De 25 a 34 años,34,2
22098,Mayor Luis J. Fontana,22,Chaco,2023,Dengue,11,De 45 a 65 años,45,1
34042,Pilagás,34,Formosa,2023,Dengue,6,De 10 a 14 años,41,2
22021,Comandante Fernández,22,Chaco,2023,Dengue,7,De 15 a 19 años,49,5
06840,Tres de Febrero,06,Buenos Aires,2023,Dengue,9,De 25 a 34 años,51,1
34056,Pirané,34,Formosa,2023,Dengue,9,De 25 a 34 años,44,8
22154,Sargento Cabral,22,Chaco,2023,Dengue,9,De 25 a 34 años,39,2
54007,Apóstoles,54,Misiones,2023,Dengue,6,De 10 a 14 años,52,1
34049,Pilcomayo,34,Formosa,2023,Dengue,12,Mayores de 65 años,37,1
